Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-June-2018,73909.75,75000.00,73500.00,74289.10,74104.477611940298507462,268,213,19860000.00,67,25.00,1500.00,379.35
5-June-2018,74659.85,74894.35,73200.00,73882.60,73889.893700787401574803,254,191,18768033.00,97,38.19,1694.35,-777.25
4-June-2018,75065.70,75547.30,74274.25,74659.85,74661.957446808510638297,188,133,14036448.00,52,27.66,1273.05,-405.85
1-June-2018,76400.00,76636.20,74500.00,75065.70,75332.951807228915662650,249,191,18757905.00,74,29.72,2136.20,-1334.30
31-May-2018,77211.00,77388.95,75500.05,75758.65,76182.847560975609756097,164,133,12493987.00,44,26.83,1888.90,-1452.35
30-May-2018,76101.10,77252.45,75401.65,76892.85,76661.764285714285714285,280,189,21465294.00,57,20.36,1850.80,791.75
29-May-2018,78000.00,78000.00,75400.00,76495.55,76502.627627627627627627,333,240,25475375.00,82,24.62,2600.00,-1504.45
28-May-2018,74261.15,76400.00,74205.95,75987.10,75858.517167381974248927,466,304,35350069.00,170,36.48,2194.05,1725.95
25-May-2018,73917.65,74344.15,73679.90,73857.65,73964.750000000000000000,200,135,14792950.00,51,25.50,664.25,-60.00
24-May-2018,73400.00,74500.00,73400.00,73851.80,73859.918269230769230769,208,152,15362863.00,52,25.00,1100.00,451.80
23-May-2018,73400.00,74400.05,73400.00,74016.95,74099.457627118644067796,236,152,17487472.00,67,28.39,1000.05,616.95
22-May-2018,72900.00,74235.60,72769.70,73955.80,73694.373333333333333333,225,177,16581234.00,65,28.89,1465.90,1055.80
21-May-2018,74200.00,74200.00,72873.60,73096.30,73258.418461538461538461,325,207,23808986.00,107,32.92,1326.40,-1103.70
18-May-2018,74411.05,75485.05,73894.70,74145.20,74501.740932642487046632,193,149,14378836.00,40,20.73,1590.35,-265.85
17-May-2018,74833.45,75228.35,74353.05,74594.60,74818.351239669421487603,242,117,18106041.00,123,50.83,875.30,-238.85
16-May-2018,74500.00,75001.00,74026.85,74787.25,74712.209726443768996960,329,172,24580317.00,108,32.83,974.15,287.25
15-May-2018,74453.70,75263.20,74400.00,74590.30,74740.152416356877323420,269,139,20105101.00,130,48.33,863.20,136.60
14-May-2018,74785.00,75158.85,74500.00,74656.55,74759.549488054607508532,293,164,21904548.00,125,42.66,658.85,-128.45
11-May-2018,75700.00,75700.00,74300.00,74639.05,74833.320855614973262032,374,230,27987662.00,126,33.69,1400.00,-1060.95
10-May-2018,76054.35,76278.95,74540.10,74815.70,75379.510204081632653061,539,356,40629556.00,174,32.28,1738.85,-1238.65
9-May-2018,75297.60,76460.00,75245.00,75930.95,75950.919354838709677419,372,266,28253742.00,150,40.32,1215.00,633.35
8-May-2018,76124.05,76341.70,75500.05,75681.30,75925.418994413407821229,537,257,40771950.00,90,16.76,841.65,-442.75
7-May-2018,76219.95,76579.30,75600.00,76050.75,76158.064297800338409475,591,375,45009416.00,192,32.49,979.30,-169.20
4-May-2018,77999.95,77999.95,75511.05,75694.35,76251.604738154613466334,802,529,61153787.00,304,37.91,2488.90,-2305.60
3-May-2018,79955.00,80122.95,76800.00,77045.75,78451.152808988764044943,2225,1485,174553815.00,522,23.46,3322.95,-2909.25
2-May-2018,80000.00,81300.00,79600.00,79748.85,80279.409090909090909090,594,437,47685969.00,116,19.53,1700.00,-251.15
30-April-2018,80050.00,81423.00,79700.05,79881.85,80193.187500000000000000,688,442,55172913.00,176,25.58,1722.95,-168.15
27-April-2018,77000.00,80599.95,76933.25,80439.05,79627.549919484702093397,1242,776,98897417.00,565,45.49,3666.70,3439.05
26-April-2018,77700.00,77700.00,76297.35,76841.05,76910.919871794871794871,312,242,23996207.00,68,21.79,1402.65,-858.95
25-April-2018,78078.00,78310.80,76999.95,77629.20,77918.385714285714285714,560,177,43634296.00,370,66.07,1310.85,-448.80
24-April-2018,77800.00,79093.35,77800.00,78028.40,78364.762773722627737226,274,211,21471945.00,91,33.21,1293.35,228.40
23-April-2018,78378.00,78776.95,77613.45,77978.70,78174.625874125874125874,286,194,22357943.00,76,26.57,1163.50,-399.30
20-April-2018,79499.00,79499.00,78000.00,78230.05,78453.911227154046997389,383,275,30047848.00,71,18.54,1499.00,-1268.95
19-April-2018,79323.30,79786.50,79051.50,79278.40,79420.225531914893617021,235,167,18663753.00,72,30.64,735.00,-44.90
18-April-2018,79795.95,80099.95,78900.00,79036.65,79404.609318996415770609,558,357,44307772.00,161,28.85,1199.95,-759.30
17-April-2018,78250.00,80000.00,78250.00,79795.95,79470.070676691729323308,665,490,52847597.00,154,23.16,1750.00,1545.95
16-April-2018,77500.00,78500.00,77500.00,78291.80,78146.566455696202531645,316,225,24694315.00,47,14.87,1000.00,791.80
13-April-2018,77810.00,78400.05,77700.00,77921.65,78078.559259259259259259,270,205,21081211.00,55,20.37,700.05,111.65
12-April-2018,76550.00,78350.00,76234.05,77744.10,77674.377272727272727272,440,332,34176726.00,108,24.55,2115.95,1194.10
11-April-2018,76959.90,76979.00,76251.00,76533.10,76593.433497536945812807,203,165,15548467.00,46,22.66,728.00,-426.80
10-April-2018,77250.00,77500.00,76732.65,76986.25,76944.821561338289962825,269,175,20698157.00,98,36.43,767.35,-263.75
9-April-2018,77200.00,77380.00,76850.00,77237.25,77153.034383954154727793,349,275,26926409.00,70,20.06,530.00,37.25
6-April-2018,76600.00,77370.00,76249.05,77203.95,76869.345263157894736842,475,351,36512939.00,121,25.47,1120.95,603.95
5-April-2018,75836.50,77500.00,75836.50,77122.40,76840.687047465808527755,1243,897,95512974.00,466,37.49,1663.50,1285.90
4-April-2018,75000.00,76027.10,73856.00,74860.50,75106.629496402877697841,834,546,62638929.00,240,28.78,2171.10,-139.50
3-April-2018,73062.35,75764.00,72989.45,75579.95,75054.108108108108108108,1332,857,99972072.00,455,34.16,2774.55,2517.60
2-April-2018,72428.90,73349.65,72428.90,73049.60,72975.051150895140664961,391,242,28533245.00,149,38.11,920.75,620.70
28-March-2018,71846.40,73598.50,71619.70,72300.70,72719.696315120711562897,787,497,57230401.00,235,29.86,1978.80,454.30
27-March-2018,70208.95,72779.55,70208.95,72397.40,72028.495518565941101152,781,518,56254255.00,311,39.82,2570.60,2188.45
26-March-2018,69499.65,70300.00,68757.05,69983.00,69546.642424242424242424,660,406,45900784.00,310,46.97,1542.95,483.35
23-March-2018,68112.20,69499.95,68112.20,69189.20,69076.594479830148619957,471,299,32535076.00,172,36.52,1387.75,1077.00
22-March-2018,70003.35,70116.45,69300.00,69510.65,69840.537091988130563798,337,183,23536261.00,160,47.48,816.45,-492.70
21-March-2018,70096.20,70150.00,69658.05,69858.70,69943.957142857142857142,210,118,14688231.00,65,30.95,491.95,-237.50
20-March-2018,69950.00,70032.40,69483.00,69613.20,69684.334293948126801152,347,186,24180464.00,185,53.31,549.40,-336.80
19-March-2018,70699.00,70699.00,69689.15,70013.45,70044.850174216027874564,287,197,20102872.00,75,26.13,1009.85,-685.55
16-March-2018,71461.50,71699.85,69950.00,70165.20,70696.837121212121212121,264,172,18663965.00,128,48.48,1749.85,-1296.30
15-March-2018,71400.00,71980.00,71170.80,71879.20,71659.386138613861386138,202,130,14475196.00,71,35.15,809.20,479.20
14-March-2018,71730.00,71800.00,71000.00,71255.85,71280.443902439024390243,205,153,14612491.00,69,33.66,800.00,-474.15
13-March-2018,71000.00,72092.25,70912.10,71692.90,71755.941489361702127659,188,143,13490117.00,64,34.04,1180.15,692.90
12-March-2018,71139.85,71299.95,70900.20,71111.45,71101.278688524590163934,183,119,13011534.00,81,44.26,399.75,-28.40
9-March-2018,70440.15,71317.15,70200.05,70591.75,70725.406091370558375634,197,173,13932905.00,45,22.84,1117.10,151.60
8-March-2018,70777.00,70777.00,69900.00,70302.70,70205.896103896103896103,308,235,21623416.00,65,21.10,877.00,-474.30
7-March-2018,71410.00,71797.60,70110.05,70289.30,70805.904139433551198257,459,336,32499910.00,149,32.46,1687.55,-1120.70
6-March-2018,72772.00,72772.00,71300.00,71509.95,72103.914012738853503184,314,214,22640629.00,106,33.76,1472.00,-1262.05
5-March-2018,72500.00,73500.00,71700.00,72070.35,72264.568286445012787723,1955,428,141277231.00,1484,75.91,1800.00,-429.65
1-March-2018,73450.00,74000.00,72500.00,72845.50,73164.593798449612403100,645,436,47191163.00,103,15.97,1500.00,-604.50
28-February-2018,72399.95,73799.60,72000.00,73385.45,73271.309165526675786593,731,464,53561327.00,272,37.21,1799.60,985.50
27-February-2018,72555.00,73100.00,71800.00,72637.00,72262.741679873217115689,631,430,45597790.00,334,52.93,1300.00,82.00
26-February-2018,72498.00,72900.00,72330.25,72628.80,72585.959493670886075949,395,238,28671454.00,169,42.78,569.75,130.80
23-February-2018,70300.00,72456.00,70300.00,72106.75,71246.639363582793164407,1697,449,120905547.00,1325,78.08,2156.00,1806.75
22-February-2018,71212.50,71488.75,69501.75,70105.60,70681.209756097560975609,410,213,28979296.00,198,48.29,1987.00,-1106.90
21-February-2018,71028.20,71989.95,70738.10,71750.55,71144.464224384659416141,1747,243,124289379.00,1516,86.78,1251.85,722.35
20-February-2018,70750.00,71018.60,70480.55,70737.90,70731.231805929919137466,371,183,26241287.00,59,15.90,538.05,-12.10
19-February-2018,71999.00,71999.00,70300.00,70622.40,70651.915309446254071661,307,224,21690138.00,84,27.36,1699.00,-1376.60
16-February-2018,72350.00,72473.95,70723.25,71049.20,71475.936842105263157894,475,338,33951070.00,109,22.95,1750.70,-1300.80
15-February-2018,72319.90,72690.90,71800.00,71939.45,72209.654761904761904761,504,368,36393666.00,120,23.81,890.90,-380.45
14-February-2018,71849.90,72554.75,71663.30,72019.95,72104.933333333333333333,975,464,70302310.00,500,51.28,891.45,170.05
12-February-2018,70486.90,71756.45,70365.10,71525.05,71349.343472750316856780,789,540,56294632.00,287,36.38,1391.35,1038.15
9-February-2018,69000.00,70431.90,69000.00,69826.60,69872.721088435374149659,735,470,51356450.00,89,12.11,1431.90,826.60
8-February-2018,68874.00,70776.20,68874.00,70318.95,70065.070329670329670329,910,671,63759214.00,259,28.46,1902.20,1444.95
7-February-2018,68900.00,69436.85,68245.55,68617.60,68932.192719084255957965,5329,640,367339655.00,192,3.60,1191.30,-282.40
6-February-2018,66500.00,68787.55,65124.00,68489.75,67031.444078947368421052,1520,1312,101887795.00,292,19.21,3663.55,1989.75
5-February-2018,68999.00,69345.70,67610.20,68712.20,68614.478468899521531100,627,517,43021278.00,83,13.24,1735.50,-286.80
2-February-2018,70900.90,71614.60,68187.85,69259.00,69791.548933038999264164,1359,1122,94846715.00,199,14.64,3426.75,-1641.90
1-February-2018,68111.05,72615.75,67203.90,71913.15,71127.338365684160076683,4173,2634,296814383.00,886,21.23,5411.85,3802.10
31-January-2018,68551.00,70610.80,67278.15,68565.90,68260.880463871543264942,1121,616,76520447.00,268,23.91,3332.65,14.90
30-January-2018,67025.35,68450.00,67009.75,68180.80,67621.006250000000000000,640,470,43277444.00,210,32.81,1440.25,1155.45
29-January-2018,67169.00,68469.85,66700.05,66951.25,67394.662251655629139072,453,371,30529782.00,142,31.35,1769.80,-217.75
25-January-2018,68751.10,69443.05,67500.00,67847.20,67911.922069825436408977,3208,299,217861446.00,2962,92.33,1943.05,-903.90
24-January-2018,69955.00,70150.00,68700.00,68909.25,69307.291891891891891891,370,238,25643698.00,150,40.54,1450.00,-1045.75
23-January-2018,69689.85,70469.25,69551.15,69966.40,69983.720720720720720720,444,340,31072772.00,164,36.94,918.10,276.55
22-January-2018,69150.05,69940.00,68959.50,69619.15,69458.841961852861035422,367,247,25491395.00,106,28.88,980.50,469.10
19-January-2018,69449.90,69449.90,68605.05,69127.55,69056.362433862433862433,378,325,26103305.00,90,23.81,844.85,-322.35
18-January-2018,70828.90,70828.90,68703.40,68945.85,69577.584218512898330804,659,510,45851628.00,206,31.26,2125.50,-1883.05
17-January-2018,70500.00,70660.00,69808.40,70433.50,70370.603174603174603174,378,294,26600088.00,93,24.60,851.60,-66.50
16-January-2018,71400.00,71788.00,69946.00,70272.30,70682.597647058823529411,425,309,30040104.00,157,36.94,1842.00,-1127.70
15-January-2018,72000.00,72489.00,71500.00,71623.05,71957.023381294964028776,556,327,40008105.00,212,38.13,989.00,-376.95
12-January-2018,72509.85,73000.00,71855.45,71990.10,72418.924603174603174603,504,352,36499138.00,87,17.26,1144.55,-519.75
11-January-2018,72438.30,72633.90,72000.00,72169.45,72279.826347305389221556,334,234,24141462.00,82,24.55,633.90,-268.85
10-January-2018,72754.00,73198.70,72100.20,72423.15,72509.267605633802816901,355,284,25740790.00,83,23.38,1098.50,-330.85
9-January-2018,72600.00,73201.00,72077.05,72941.70,72661.629699248120300751,532,422,38655987.00,67,12.59,1123.95,341.70
8-January-2018,73189.90,73412.55,72326.45,72507.55,72901.073762838468720821,1071,683,78077050.00,320,29.88,1086.10,-682.35
5-January-2018,71000.00,72960.00,71000.00,72877.95,72557.972265023112480739,649,509,47090124.00,160,24.65,1960.00,1877.95
4-January-2018,71654.30,71654.30,70938.95,71200.10,71263.038461538461538461,416,318,29645424.00,109,26.20,715.35,-454.20
3-January-2018,71500.00,71863.10,71000.00,71191.60,71335.914542728635682158,667,481,47581055.00,110,16.49,863.10,-308.40
2-January-2018,72687.45,72687.45,71125.05,71222.45,71564.488461538461538461,520,432,37213534.00,99,19.04,1562.40,-1465.00
1-January-2018,72500.10,73163.45,71930.35,72249.65,72342.349662162162162162,592,426,42826671.00,117,19.76,1233.10,-250.45
29-December-2017,73579.50,73846.95,72200.00,72348.15,72861.455604075691411935,687,436,50055820.00,195,28.38,1646.95,-1231.35
28-December-2017,73136.90,73799.95,72590.05,73512.65,73348.660740740740740740,675,459,49510346.00,211,31.26,1209.90,375.75
27-December-2017,74100.00,74305.95,72503.35,72958.70,73388.272363150867823765,749,489,54967816.00,222,29.64,1802.60,-1141.30
26-December-2017,72602.80,74499.00,72222.00,74017.35,73738.756955810147299509,1222,775,90108761.00,300,24.55,2277.00,1414.55
22-December-2017,70988.45,73072.60,70988.45,72709.20,72404.569095477386934673,1592,1035,115268074.00,547,34.36,2084.15,1720.75
21-December-2017,69555.00,70853.85,68666.00,70691.50,69957.755004766444232602,1049,582,73385685.00,386,36.80,2187.85,1136.50
20-December-2017,69499.95,71649.10,68739.65,69860.75,69499.834561286001339584,1493,616,103763253.00,394,26.39,2909.45,360.80
19-December-2017,69911.00,69911.00,68690.20,69404.15,69201.224860335195530726,716,414,49548077.00,161,22.49,1220.80,-506.85
18-December-2017,66696.05,69324.95,65890.20,69205.90,68580.472447325769854132,1234,790,84628303.00,423,34.28,3434.75,2509.85
15-December-2017,66480.00,68300.00,66313.00,67780.65,67035.534911961141469338,1647,473,110407526.00,1124,68.25,1987.00,1300.65
14-December-2017,66700.00,66700.00,65400.00,65908.25,65739.767660910518053375,637,348,41876232.00,325,51.02,1300.00,-791.75
13-December-2017,67000.00,67187.80,65800.00,65996.85,66461.295154185022026431,454,312,30173428.00,113,24.89,1387.80,-1003.15
12-December-2017,67912.85,68077.25,66400.05,66591.35,67153.108753315649867374,377,303,25316722.00,123,32.63,1677.20,-1321.50
11-December-2017,68888.00,70000.00,67720.00,67909.30,68306.572597137014314928,489,355,33401914.00,70,14.31,2280.00,-978.70
8-December-2017,66950.00,68300.00,66950.00,68164.50,67838.628151260504201680,476,384,32291187.00,127,26.68,1350.00,1214.50
7-December-2017,66859.95,67236.00,66752.05,67080.55,67040.991803278688524590,366,257,24537003.00,121,33.06,483.95,220.60
6-December-2017,66168.00,67239.90,66168.00,66794.75,66726.381333333333333333,375,304,25022393.00,75,20.00,1071.90,626.75
5-December-2017,66301.50,66979.75,65799.95,66835.95,66399.282138794084186575,879,552,58364969.00,193,21.96,1179.80,534.45
4-December-2017,66214.00,66836.45,65868.50,66301.50,66273.160520607375271149,461,345,30551927.00,84,18.22,967.95,87.50
1-December-2017,69000.00,69119.75,65730.50,66213.90,67415.494419642857142857,896,588,60404283.00,384,42.86,3389.25,-2786.10
30-November-2017,69169.65,69169.65,68251.00,68626.30,68718.554123711340206185,388,270,26662799.00,133,34.28,918.65,-543.35
29-November-2017,69862.90,69881.80,69280.05,69427.05,69578.296153846153846153,260,172,18090357.00,94,36.15,601.75,-435.85
28-November-2017,70300.00,70341.90,69361.40,69534.65,69806.582758620689655172,290,228,20243909.00,56,19.31,980.50,-765.35
27-November-2017,69749.95,70369.85,69401.40,70215.25,69965.541856925418569254,657,412,45967361.00,251,38.20,968.45,465.30
24-November-2017,69459.90,69793.70,69236.10,69450.80,69490.357142857142857142,308,207,21403030.00,69,22.40,557.60,-9.10
23-November-2017,69899.00,70188.90,68907.45,69063.05,69513.936575052854122621,473,400,32880092.00,75,15.86,1281.45,-835.95
22-November-2017,70020.20,70020.20,69300.15,69520.45,69593.089974293059125964,389,298,27071712.00,77,19.79,720.05,-499.75
21-November-2017,69145.60,70080.00,68910.15,69801.80,69735.449333333333333333,750,556,52301587.00,240,32.00,1169.85,656.20
20-November-2017,69069.00,69765.50,68500.10,68782.35,69017.072948328267477203,329,263,22706617.00,88,26.75,1265.40,-286.65
17-November-2017,69730.00,70498.40,69300.00,69477.50,70030.044340723453908984,857,620,60015748.00,320,37.34,1198.40,-252.50
16-November-2017,68797.00,69800.05,68616.40,69607.30,69327.002509410288582183,797,580,55253621.00,176,22.08,1183.65,810.30
15-November-2017,67400.00,69600.00,67400.00,68183.50,68738.400556328233657858,1438,1083,98845820.00,264,18.36,2200.00,783.50
14-November-2017,67900.00,68600.00,67575.00,67743.45,68100.767407407407407407,675,475,45968018.00,148,21.93,1025.00,-156.55
13-November-2017,67168.00,69000.00,66786.65,68371.55,68299.066797642436149312,1527,1156,104292675.00,367,24.03,2213.35,1203.55
10-November-2017,65188.00,67700.00,63800.00,67286.50,65751.701596397871469504,2443,1756,160631407.00,454,18.58,3900.00,2098.50
9-November-2017,65588.35,66070.00,64802.00,64984.80,65282.123173277661795407,479,331,31270137.00,60,12.53,1268.00,-603.55
8-November-2017,66665.80,66665.80,64897.85,65009.85,65364.483660130718954248,459,344,30002298.00,96,20.92,1767.95,-1655.95
7-November-2017,67756.40,67948.55,65600.00,65691.35,66725.822633297062023939,1838,699,122642062.00,1184,64.42,2348.55,-2065.05
6-November-2017,66400.05,67700.00,65900.00,67309.90,66635.596421471172962226,1006,684,67035410.00,407,40.46,1800.00,909.85
3-November-2017,65899.00,66600.00,65899.00,66206.65,66243.171374764595103578,531,314,35175124.00,228,42.94,701.00,307.65
2-November-2017,65960.00,66665.95,65500.85,65640.65,66082.409214092140921409,369,283,24384409.00,71,19.24,1165.10,-319.35
1-November-2017,66700.00,66879.00,65799.00,65943.95,66305.254408060453400503,397,274,26323186.00,108,27.20,1080.00,-756.05
31-October-2017,66650.00,67221.90,65814.40,66327.75,66496.325167037861915367,449,366,29856850.00,86,19.15,1407.50,-322.25
30-October-2017,64900.00,67340.00,64900.00,66647.40,66535.070042194092827004,1185,825,78844058.00,353,29.79,2440.00,1747.40
27-October-2017,63419.90,64948.80,63255.00,64731.95,64400.375617792421746293,607,469,39091028.00,175,28.83,1693.80,1312.05
26-October-2017,63065.05,63455.00,62831.10,63142.40,63119.679104477611940298,536,316,33832148.00,193,36.01,623.90,77.35
25-October-2017,63654.00,63654.00,63000.00,63075.75,63103.545098039215686274,255,191,16091404.00,95,37.25,654.00,-578.25
24-October-2017,63450.00,63539.85,63000.00,63051.20,63213.136186770428015564,257,186,16245776.00,101,39.30,539.85,-398.80
23-October-2017,63405.00,63649.40,62400.10,63474.90,63104.522000000000000000,500,352,31552261.00,143,28.60,1249.30,69.90
19-October-2017,63888.00,63992.75,63400.00,63628.45,63718.058139534883720930,86,74,5479753.00,37,43.02,592.75,-259.55
18-October-2017,63705.70,63976.90,63598.10,63685.65,63707.254143646408839779,181,135,11531013.00,73,40.33,378.80,-20.05
17-October-2017,63005.00,64100.00,63005.00,63834.80,63711.995000000000000000,200,168,12742399.00,52,26.00,1095.00,829.80
16-October-2017,63668.50,64100.00,63192.00,63619.00,63661.313782991202346041,341,258,21708508.00,79,23.17,908.00,-49.50
13-October-2017,63896.55,63896.55,63515.05,63701.30,63695.145631067961165048,206,182,13121200.00,56,27.18,381.50,-195.25
12-October-2017,63899.00,64000.00,63501.10,63863.55,63775.819354838709677419,310,236,19770504.00,85,27.42,498.90,-35.45
11-October-2017,64710.00,64899.95,63318.15,63547.40,64105.714285714285714285,637,405,40835340.00,87,13.66,1581.80,-1162.60
10-October-2017,64505.15,65250.00,64500.05,64701.25,64909.117206982543640897,401,296,26028556.00,119,29.68,749.95,196.10
9-October-2017,64600.00,64990.00,64240.00,64666.80,64699.325842696629213483,534,342,34549440.00,139,26.03,750.00,66.80
6-October-2017,63379.00,64500.00,63210.10,64214.60,64037.184022824536376604,701,394,44890066.00,203,28.96,1289.90,835.60
5-October-2017,63208.15,63657.90,63001.85,63195.65,63285.700186219739292364,537,316,33984421.00,217,40.41,656.05,-12.50
4-October-2017,63489.00,63699.00,62800.00,62953.30,63017.658730158730158730,3402,282,214386075.00,3152,92.65,899.00,-535.70
3-October-2017,63400.00,63849.95,63000.00,63228.45,63444.389876880984952120,731,486,46377849.00,356,48.70,849.95,-171.55
29-September-2017,62100.00,63929.95,62100.00,62993.70,63207.869973190348525469,1492,908,94306142.00,704,47.18,1829.95,893.70
28-September-2017,61658.70,62268.80,61110.00,61940.75,61834.738219895287958115,764,589,47241740.00,147,19.24,1158.80,282.05
27-September-2017,62825.00,62950.00,61470.10,61759.05,62134.710806697108066971,657,454,40822505.00,209,31.81,1479.90,-1065.95
26-September-2017,62700.00,62949.95,62239.95,62745.05,62639.907378335949764521,637,438,39901621.00,196,30.77,710.00,45.05
25-September-2017,63169.00,63169.00,61310.20,62752.00,62248.557809330628803245,1479,908,92065617.00,377,25.49,1858.80,-417.00
22-September-2017,63399.00,64034.65,62600.00,62927.95,63329.407848633496846531,1427,901,90371065.00,610,42.75,1434.65,-471.05
21-September-2017,64447.90,64447.90,63165.00,63288.70,63610.319672131147540983,488,390,31041836.00,190,38.93,1282.90,-1159.20
20-September-2017,64765.00,65579.20,63917.25,64138.05,64628.837597330367074527,899,593,58101325.00,278,30.92,1661.95,-626.95
19-September-2017,64720.20,65200.00,64052.05,64205.85,64591.942277691107644305,641,355,41403435.00,334,52.11,1147.95,-514.35
18-September-2017,64600.00,65300.00,64600.00,64934.90,64942.722960151802656546,2635,894,171124075.00,1913,72.60,700.00,334.90
15-September-2017,63800.10,64574.55,63600.00,64431.15,64125.812775330396475770,454,363,29113119.00,106,23.35,974.55,631.05
14-September-2017,64750.00,64750.00,63722.70,63873.45,64083.230443974630021141,473,313,30311368.00,153,32.35,1027.30,-876.55
13-September-2017,65500.00,65777.15,64105.35,64425.10,64799.994666666666666666,750,491,48599996.00,241,32.13,1671.80,-1074.90
12-September-2017,64680.00,65500.00,64680.00,65255.15,65159.523655913978494623,930,567,60598357.00,311,33.44,820.00,575.15
11-September-2017,64110.00,64756.45,64030.00,64434.25,64239.615568862275449101,835,396,53640079.00,497,59.52,726.45,324.25
8-September-2017,64500.00,64789.95,63755.00,63967.45,64173.066666666666666666,390,297,25027496.00,87,22.31,1034.95,-532.55
7-September-2017,65450.00,65450.00,64100.00,64391.10,64743.847082494969818913,497,347,32177692.00,131,26.36,1350.00,-1058.90
6-September-2017,64471.10,65346.90,63800.00,64974.60,64731.432543769309989701,971,632,62854221.00,231,23.79,1546.90,503.50
5-September-2017,64535.00,64959.85,64251.50,64426.95,64733.303485987696514012,1463,440,94704823.00,1033,70.61,708.35,-108.05
4-September-2017,65203.00,65290.05,64000.00,64300.25,64517.716788321167883211,685,505,44194636.00,167,24.38,1290.05,-902.75
1-September-2017,64200.00,65350.00,64136.15,65145.80,64804.543071161048689138,1068,693,69211252.00,275,25.75,1213.85,945.80
31-August-2017,63295.50,64350.20,62848.55,64170.55,63901.418433179723502304,3255,1033,207999117.00,2139,65.71,1501.65,875.05
30-August-2017,63190.45,63299.90,62621.60,62904.35,63035.238938053097345132,339,248,21368946.00,119,35.10,678.30,-286.10
29-August-2017,62550.00,63158.60,62400.00,62900.75,62798.949616648411829134,913,709,57335441.00,236,25.85,758.60,350.75
28-August-2017,63300.00,63300.00,62882.05,62953.50,63048.562500000000000000,400,287,25219425.00,121,30.25,417.95,-346.50
24-August-2017,62600.00,63299.95,62560.00,63090.50,63044.276252019386106623,619,425,39024407.00,214,34.57,739.95,490.50
23-August-2017,63148.00,63306.85,62610.05,62789.30,62919.926946107784431137,835,583,52538139.00,287,34.37,696.80,-358.70
22-August-2017,63750.00,63959.95,62400.00,62603.05,63005.730140186915887850,856,631,53932905.00,213,24.88,1559.95,-1146.95
21-August-2017,63800.00,64700.00,63070.05,63422.75,63999.639140271493212669,884,675,56575681.00,217,24.55,1629.95,-377.25
18-August-2017,65460.00,65460.00,63450.00,63668.60,63804.065482796892341842,901,705,57487463.00,310,34.41,2010.00,-1791.40
17-August-2017,65899.00,66374.25,64305.05,64586.30,65319.323883770375620127,1411,990,92165566.00,434,30.76,2069.20,-1312.70
16-August-2017,64099.00,65986.95,63500.00,65824.75,64908.199677072120559741,1858,1317,120599435.00,526,28.31,2486.95,1725.75
14-August-2017,64999.00,64999.00,63611.10,63787.10,64230.564779874213836477,795,627,51063299.00,227,28.55,1387.90,-1211.90
11-August-2017,63122.00,65060.15,62360.55,63882.30,63771.910071942446043165,2502,1107,159557319.00,1321,52.80,2699.60,760.30
10-August-2017,65770.00,66348.15,63208.40,64015.25,64815.710224438902743142,2005,1486,129955499.00,471,23.49,3139.75,-1754.75
9-August-2017,66850.00,66850.00,65500.00,65757.55,65907.940732758620689655,928,771,61162569.00,259,27.91,1350.00,-1092.45
8-August-2017,67201.00,68111.25,66655.05,66720.95,67027.061116965226554267,949,761,63608681.00,205,21.60,1456.20,-480.05
7-August-2017,67390.00,68200.00,66600.00,67776.20,67671.828655834564254062,1354,1019,91627656.00,294,21.71,1600.00,386.20
4-August-2017,68686.00,68686.00,65378.90,66395.10,67597.266226124739748347,11047,2937,746747000.00,1056,9.56,3307.10,-2290.90
3-August-2017,70689.75,70892.45,68902.30,69176.25,69837.837328767123287671,584,479,40785297.00,175,29.97,1990.15,-1513.50
2-August-2017,69340.90,71068.55,69235.00,70805.05,70450.594809322033898305,1888,1391,133010723.00,490,25.95,1833.55,1464.15
1-August-2017,69500.00,69628.85,69010.30,69273.05,69306.958498023715415019,506,384,35069321.00,158,31.23,618.55,-226.95
31-July-2017,69300.00,69947.00,69000.00,69221.40,69432.705410821643286573,499,393,34646920.00,144,28.86,947.00,-78.60
28-July-2017,68901.00,69599.95,68501.05,69131.15,69054.189873417721518987,632,527,43642248.00,150,23.73,1098.90,230.15
27-July-2017,70247.50,70350.00,68555.00,68778.20,69492.542307692307692307,520,403,36136122.00,163,31.35,1795.00,-1469.30
26-July-2017,70200.00,70547.70,69802.05,69915.65,70057.442553191489361702,470,395,32926998.00,114,24.26,745.65,-284.35
25-July-2017,69149.00,70662.25,69051.05,70283.25,69908.197658402203856749,1452,1060,101506703.00,362,24.93,1611.20,1134.25
24-July-2017,69250.00,69256.20,68801.60,68898.05,69061.194570135746606334,442,339,30525048.00,83,18.78,454.60,-351.95
21-July-2017,69441.60,69699.95,68650.05,68829.20,69147.646258503401360544,735,604,50823520.00,217,29.52,1049.90,-612.40
20-July-2017,70324.75,70582.30,68950.00,69098.85,69602.039845758354755784,778,559,54150387.00,200,25.71,1632.30,-1225.90
19-July-2017,69900.30,70700.00,69747.40,70194.15,70188.087591240875912408,1644,1001,115389216.00,631,38.38,952.60,293.85
18-July-2017,70000.00,70299.60,69400.00,69879.85,69916.806167400881057268,681,562,47613345.00,131,19.24,899.60,-120.15
